year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2018,10,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1896,182,65.31,5.23,20.55,0.12,90.79,1,0,10442,3928,223,736,34,5521
2018,10,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",206,20,8.21,0.51,3.99,0.73,6.56,0,0,883,513,23,102,11,234
2018,10,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",6479,968,259.73,10.75,212.57,3.77,481.17,25,3,41448,12939,833,6199,83,21394
2018,10,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3732,734,214.62,5.8,242.58,0.44,270.56,55,4,32232,10393,352,7959,16,13512
2018,10,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",943,216,52.06,4.05,88.78,0.36,70.75,9,6,9503,2589,349,3325,43,3197
2018,10,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3207,385,142.39,5.14,62.11,2,173.36,4,4,23075,9403,271,2014,139,11248
2018,10,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",7035,1032,280.6,8.8,290.61,3.49,448.49,19,16,47222,13843,740,8387,450,23802
2018,10,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",738,123,39.34,0.43,24.89,0,58.34,0,2,5102,1607,37,650,0,2808
2018,10,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",1233,206,64.85,2.68,36.72,1.12,100.63,5,1,7761,2315,133,1078,24,4211
2018,10,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",717,124,48.3,3.75,26.7,1,44.25,1,0,5767,2102,214,1301,147,2003
2018,10,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5340,958,292.81,6.12,222.34,0.36,436.36,19,5,42864,14525,346,6724,8,21261
2018,10,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",3254,560,157.73,6.11,154.66,1,240.5,22,12,22920,6169,541,5448,18,10744
2018,10,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",1061,351,60.05,7.39,209.99,0,73.58,6,0,14071,3011,683,7716,0,2661
2018,10,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",1482,292,59.87,3.17,102.64,0.22,126.11,28,1,13867,2739,117,4554,41,6416
2018,10,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",906,146,48.38,0.54,16.79,0,80.29,1,0,6048,1849,37,462,0,3700
2018,10,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2144,285,114.64,4.11,44.49,1.87,119.89,3,0,15294,6823,481,1272,52,6666
2018,10,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",192,47,19,3,15,0,10,0,0,4943,2345,196,966,0,1436
2018,10,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",188,32,17,1,7,0,7,2,0,1984,1150,193,325,0,316
2018,10,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",58,11,6,1,3,0,1,0,0,567,252,122,86,0,107
2018,10,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3148,888,221.17,41.21,227.09,1.06,397.47,196,16,77106,20581,6533,14014,35,35943
2018,10,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",232,53,24,4,17,0,8,0,0,3247,1736,373,439,0,699
2018,10,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",2110,256,57,12,58,0,129,26,1,18000,4595,1071,2136,0,10198
2018,10,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2881,690,143.41,49.57,274.21,1,221.81,23,14,49420,14187,5321,10515,33,19364
2018,10,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",149,36,8,1,25,0,2,3,0,2523,1042,65,1340,0,76
2018,10,YV,Mesa Airlines Inc.,MIA,"Miami, FL: Miami International",20,7,2,1,3,0,1,0,0,457,266,47,62,0,82
2018,10,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",137,31,7,1,17,0,6,0,0,2302,524,24,494,0,1260
2018,10,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",32,5,2,1,2,0,0,0,0,383,222,84,77,0,0
2018,10,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1850,384,92.89,5.31,66.65,0.92,218.24,38,5,33764,12782,321,2338,738,17585
2018,10,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",35,8,3,0,3,0,2,0,0,592,111,0,129,0,352
2018,10,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",513,60,13.29,1.2,25.48,0,20.02,3,0,2791,574,64,806,0,1347
2018,10,YX,Republic Airline,BOS,"Boston, MA: Logan International",529,101,21.95,1.02,55.95,0,22.07,6,0,8096,1896,22,4186,0,1992
2018,10,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",1152,110,28.28,1.85,44.14,0,35.73,23,1,5427,1936,223,1399,0,1869
2018,10,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",3069,320,53.73,2.61,152.34,0,111.32,28,17,18956,3270,124,6294,0,9268
2018,10,YX,Republic Airline,DEN,"Denver, CO: Denver International",206,22,7.05,1,6.23,0,7.72,0,1,2140,497,56,290,0,1297
2018,10,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",261,85,16.15,0.39,49.28,0,19.18,1,7,4790,981,46,2288,0,1475
2018,10,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",748,124,32.71,1.04,45.24,0.5,44.5,1,0,5813,1625,32,1792,32,2332
2018,10,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2342,690,41.41,2.82,528.51,0,117.27,20,4,41037,4511,110,28442,0,7974
2018,10,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",62,5,3,0,2,0,0,1,0,199,164,0,35,0,0
2018,10,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",1115,237,36.06,3.77,138.32,0,58.85,4,2,10476,1800,171,4632,0,3873
2018,10,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",249,36,9.91,1.51,13.55,0,11.03,0,1,2649,812,285,827,0,725
2018,10,YX,Republic Airline,LGA,"New York, NY: LaGuardia",2884,588,96.51,8.23,338.08,0,145.18,41,10,36176,7896,488,16954,0,10838
2018,10,YX,Republic Airline,MIA,"Miami, FL: Miami International",868,68,19.93,0.98,18.75,0,28.33,2,0,3882,1201,54,514,0,2113
2018,10,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",457,114,24.75,0,59.63,0,29.62,2,0,5091,1246,0,2112,0,1733
2018,10,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",1202,213,37.91,3.49,99.66,1,70.94,3,2,11430,3046,272,3396,44,4672
2018,10,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",1268,156,29.17,1.57,64.13,0,61.13,5,4,8747,1742,70,2500,0,4435
2018,10,YX,Republic Airline,SLC,"Salt Lake City, UT: Salt Lake City International",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,YX,Republic Airline,TPA,"Tampa, FL: Tampa International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2541,667,82.08,21.12,257.8,0,305.99,7,2,48247,10446,2266,11163,0,24372
2018,11,9E,Endeavor Air Inc.,BOS,"Boston, MA: Logan International",417,98,17.96,1.04,39.22,0,39.77,5,0,6192,1179,79,2309,0,2625
2018,11,9E,Endeavor Air Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",221,45,15.71,1.6,16.13,0,11.56,5,0,2973,662,91,696,0,1524
2018,11,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",257,52,12.73,0.22,16.12,0,22.93,8,0,3592,846,22,715,0,2009
2018,11,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",153,17,4.62,0.07,7.96,0,4.35,1,2,870,277,2,322,0,269
2018,11,9E,Endeavor Air Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",182,39,8.02,1,24.85,0,5.13,1,1,1727,475,76,853,0,323
2018,11,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1480,191,34.45,1.76,45.88,0,108.92,5,2,12069,2167,142,1720,0,8040
2018,11,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",174,75,4.44,1.94,57.21,0,11.41,5,0,5614,490,437,3775,0,912
2018,11,9E,Endeavor Air Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",7,2,0.03,0,1,0,0.97,0,0,126,3,0,15,0,108
2018,11,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",84,18,3.92,0.06,5.54,0,8.49,1,0,1118,292,6,299,0,521
2018,11,9E,Endeavor Air Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",125,41,9.06,0,23.92,0,8.02,0,0,1722,460,0,718,0,544
2018,11,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1584,277,53.05,9.12,128.9,0,85.93,35,2,20249,4490,611,8909,0,6239
2018,11,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",2162,563,48.28,19.51,343.85,0,151.37,65,5,43862,7029,2700,21530,0,12603
2018,11,9E,Endeavor Air Inc.,MCO,"Orlando, FL: Orlando International",6,2,0.33,0,0.16,0,1.51,0,0,67,11,0,5,0,51
2018,11,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",859,110,28.52,2,27.71,0,51.77,3,0,6952,2437,167,846,0,3502
2018,11,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",117,26,6.42,0.65,12.86,0,6.07,6,0,1616,443,63,637,0,473
2018,11,9E,Endeavor Air Inc.,PHL,"Philadelphia, PA: Philadelphia International",194,48,10.73,2.14,22.43,0,12.7,2,1,3529,1099,187,1227,0,1016
2018,11,9E,Endeavor Air Inc.,TPA,"Tampa, FL: Tampa International",21,5,3.9,0,0.44,0,0.67,0,0,280,236,0,18,0,26
2018,11,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1001,242,67,6.5,107.36,1,60.14,5,0,12535,4909,345,3868,25,3388
2018,11,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",2198,458,114.78,16.68,173.83,1,151.71,37,1,29801,6960,2398,9061,24,11358
2018,11,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",483,84,35.73,1.45,16.63,0.32,29.87,1,0,4175,1650,111,656,18,1740
2018,11,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",8154,1153,354.3,26.36,367.09,2.31,402.94,27,4,66230,26438,2429,12201,137,25025
2018,11,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1907,290,86.12,11.01,72.09,0.93,119.84,17,6,18816,4711,1386,2639,69,10011
2018,11,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",795,160,57.26,3.64,44.12,1.41,53.56,4,0,7666,2492,302,1282,38,3552
2018,11,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",11557,2208,594.4,41.24,902.87,4.18,665.32,38,24,131864,48695,5253,29057,216,48643
2018,11,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",444,65,33.22,0.17,8.06,1.23,22.32,1,0,2954,1425,16,315,25,1173
2018,11,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",595,200,32.52,3.08,131.67,0,32.73,8,1,14764,2258,416,8435,0,3655
2018,11,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",470,103,30.15,3.52,42.76,0.62,25.95,0,0,4180,1216,218,1194,23,1529
2018,11,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",217,35,19.47,0,9.99,0,5.54,0,0,1791,1270,0,250,0,271
2018,11,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",248,46,24.54,0,10.93,0,10.52,0,0,2479,1447,0,340,0,692
2018,11,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",741,186,68.23,0.38,78.2,0.18,39.01,3,0,7198,2618,29,2327,4,2220
2018,11,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1382,298,78.1,1.76,140.49,1.19,76.46,11,1,23334,5810,1159,9336,49,6980
2018,11,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1089,190,71.21,5.3,55.94,0.75,56.79,3,2,10007,3952,475,1899,17,3664
2018,11,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3381,507,176.01,14.53,171.83,0.6,144.03,10,2,29239,11316,2341,5639,54,9889
2018,11,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1799,439,109.44,8.33,217.59,0,103.64,45,16,23848,6514,339,9726,0,7269
2018,11,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1348,253,88.9,4.68,83.23,0.87,75.32,5,3,14097,5258,436,2821,41,5541
2018,11,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4179,774,265.45,24.3,289.67,1.59,192.99,13,5,60411,29270,4152,10315,49,16625
2018,11,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",538,89,38.86,2.06,20.81,0.26,27.01,7,0,4159,1542,132,709,13,1763
2018,11,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5223,849,213.84,24.98,362.64,3.03,244.51,152,10,71021,14449,4941,30559,130,20942
2018,11,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",317,87,28.35,3.51,24.48,0,30.66,1,0,3619,1363,194,713,0,1349
2018,11,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",4151,707,212.9,19.59,253.04,0.52,220.95,27,6,49159,19692,1411,11851,14,16191
2018,11,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4366,620,209.4,11.7,163.87,0.55,234.48,15,3,42018,18181,734,4778,68,18257
2018,11,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",704,138,52.69,2.44,48.31,0.58,33.98,4,2,8896,4351,139,1504,14,2888
2018,11,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",613,168,44.02,3.43,85.33,0.38,34.85,3,2,7383,1753,199,3212,18,2201
2018,11,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1125,363,62.91,11.76,228.33,0,59.99,6,0,21988,4145,1921,10878,0,5044
2018,11,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",302,69,30.29,0,17.46,0,21.25,2,0,4072,2096,0,452,0,1524
2018,11,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1005,192,66.13,4.82,70.32,0,50.73,2,0,9200,2968,575,2195,0,3462
2018,11,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",51,9,1.8,0.8,4.52,0,1.88,0,1,537,85,205,165,0,82
2018,11,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",223,51,7.06,0.78,39.04,0,4.12,0,0,2697,505,209,1819,0,164
2018,11,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",110,14,4.79,0.64,7.07,0,1.5,1,0,636,235,129,230,0,42
2018,11,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",147,20,2.43,2,9.35,0,6.21,0,0,749,129,106,357,0,157
2018,11,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",115,19,3.12,4,4.81,0,7.07,0,0,861,206,288,132,0,235
2018,11,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",118,10,4.36,0,2.49,0,3.15,2,1,505,330,0,82,0,93
2018,11,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",30,2,0,0,1,0,1,0,0,398,0,0,23,0,375
2018,11,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",390,131,22.27,1.86,90.12,0,16.74,4,1,8480,1568,213,5762,0,937
2018,11,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",122,16,8.01,0.24,4.99,0,2.76,0,2,828,356,53,157,0,262
2018,11,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",282,47,9.72,3.52,27.52,0,6.24,0,0,2150,371,334,921,0,524
2018,11,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",143,22,8.49,0,9.22,0,4.29,2,0,1088,497,0,281,0,310
